,Academic_Year,LSS_Name,School_Name,Assessment,Student_Group,Tested_Count,Proficient_Pct,Create_Date,Level,Subject,Grade
654,2022.0,Baltimore County,Pot Spring Elementary,Mathematics Grade 3,All Students,72.0,55.6,20230113.0,Elementary,Mathematics,3
655,2022.0,Baltimore County,Pot Spring Elementary,Mathematics Grade 4,All Students,67.0,40.3,20230113.0,Elementary,Mathematics,4
656,2022.0,Baltimore County,Pot Spring Elementary,Mathematics Grade 5,All Students,66.0,39.4,20230113.0,Elementary,Mathematics,5
657,2022.0,Baltimore County,Riderwood Elementary,Mathematics Grade 3,All Students,66.0,84.8,20230113.0,Elementary,Mathematics,3
658,2022.0,Baltimore County,Riderwood Elementary,Mathematics Grade 4,All Students,54.0,66.7,20230113.0,Elementary,Mathematics,4
659,2022.0,Baltimore County,Riderwood Elementary,Mathematics Grade 5,All Students,49.0,57.1,20230113.0,Elementary,Mathematics,5
660,2022.0,Baltimore County,Padonia International Elementary,Mathematics Grade 3,All Students,82.0,23.2,20230113.0,Elementary,Mathematics,3
661,2022.0,Baltimore County,Padonia International Elementary,Mathematics Grade 4,All Students,69.0,21.7,20230113.0,Elementary,Mathematics,4
662,2022.0,Baltimore County,Padonia International Elementary,Mathematics Grade 5,All Students,73.0,9.6,20230113.0,Elementary,Mathematics,5
663,2022.0,Baltimore County,Pinewood Elementary,Mathematics Grade 3,All Students,71.0,81.7,20230113.0,Elementary,Mathematics,3
664,2022.0,Baltimore County,Pinewood Elementary,Mathematics Grade 4,All Students,86.0,75.6,20230113.0,Elementary,Mathematics,4
665,2022.0,Baltimore County,Pinewood Elementary,Mathematics Grade 5,All Students,82.0,78.0,20230113.0,Elementary,Mathematics,5
666,2022.0,Baltimore County,Warren Elementary,Mathematics Grade 3,All Students,52.0,38.5,20230113.0,Elementary,Mathematics,3
667,2022.0,Baltimore County,Warren Elementary,Mathematics Grade 4,All Students,54.0,22.2,20230113.0,Elementary,Mathematics,4
668,2022.0,Baltimore County,Warren Elementary,Mathematics Grade 5,All Students,71.0,18.3,20230113.0,Elementary,Mathematics,5
669,2022.0,Baltimore County,Mays Chapel Elementary,Mathematics Grade 3,All Students,98.0,43.9,20230113.0,Elementary,Mathematics,3
670,2022.0,Baltimore County,Mays Chapel Elementary,Mathematics Grade 4,All Students,91.0,47.3,20230113.0,Elementary,Mathematics,4
671,2022.0,Baltimore County,Mays Chapel Elementary,Mathematics Grade 5,All Students,113.0,39.8,20230113.0,Elementary,Mathematics,5
672,2022.0,Baltimore County,Ridgely Middle,Mathematics Grade 6,All Students,360.0,48.3,20230113.0,Middle,Mathematics,6
673,2022.0,Baltimore County,Ridgely Middle,Mathematics Grade 7,All Students,176.0,13.6,20230113.0,Middle,Mathematics,7
674,2022.0,Baltimore County,Ridgely Middle,Mathematics Grade 8,All Students,-1.0,-1.0,20230113.0,Middle,Mathematics,8
675,2022.0,Baltimore County,Ridgely Middle,Algebra 1,All Students,350.0,35.1,20230113.0,Middle,Algebra,-1
676,2022.0,Baltimore County,Ridgely Middle,Algebra 2,All Students,-1.0,-1.0,20230113.0,Middle,Algebra,-1
677,2022.0,Baltimore County,Ridgely Middle,Geometry,All Students,145.0,55.9,20230113.0,Middle,Geometry,-1
678,2022.0,Baltimore County,Cockeysville Middle,Mathematics Grade 6,All Students,253.0,26.1,20230113.0,Middle,Mathematics,6
679,2022.0,Baltimore County,Cockeysville Middle,Mathematics Grade 7,All Students,166.0,-1.0,20230113.0,Middle,Mathematics,7
680,2022.0,Baltimore County,Cockeysville Middle,Mathematics Grade 8,All Students,71.0,-1.0,20230113.0,Middle,Mathematics,8
681,2022.0,Baltimore County,Cockeysville Middle,Algebra 1,All Students,228.0,12.3,20230113.0,Middle,Algebra,-1
682,2022.0,Baltimore County,Cockeysville Middle,Algebra 2,All Students,-1.0,-1.0,20230113.0,Middle,Algebra,-1
683,2022.0,Baltimore County,Cockeysville Middle,Geometry,All Students,77.0,37.7,20230113.0,Middle,Geometry,-1
684,2022.0,Baltimore County,Hereford Middle,Mathematics Grade 6,All Students,306.0,34.3,20230113.0,Middle,Mathematics,6
685,2022.0,Baltimore County,Hereford Middle,Mathematics Grade 7,All Students,156.0,14.1,20230113.0,Middle,Mathematics,7
686,2022.0,Baltimore County,Hereford Middle,Mathematics Grade 8,All Students,21.0,9.5,20230113.0,Middle,Mathematics,8
687,2022.0,Baltimore County,Hereford Middle,Algebra 1,All Students,299.0,27.8,20230113.0,Middle,Algebra,-1
688,2022.0,Baltimore County,Hereford Middle,Algebra 2,All Students,-1.0,-1.0,20230113.0,Middle,Algebra,-1
689,2022.0,Baltimore County,Hereford Middle,Geometry,All Students,120.0,50.0,20230113.0,Middle,Geometry,-1
690,2022.0,Baltimore County,Dulaney High,Algebra 1,All Students,184.0,-1.0,20230113.0,High,Algebra,-1
691,2022.0,Baltimore County,Dulaney High,Geometry,All Students,133.0,-1.0,20230113.0,High,Geometry,-1
692,2022.0,Baltimore County,Stoneleigh Elementary,Mathematics Grade 3,All Students,117.0,64.1,20230113.0,Elementary,Mathematics,3
693,2022.0,Baltimore County,Stoneleigh Elementary,Mathematics Grade 4,All Students,123.0,56.9,20230113.0,Elementary,Mathematics,4
694,2022.0,Baltimore County,Stoneleigh Elementary,Mathematics Grade 5,All Students,108.0,52.8,20230113.0,Elementary,Mathematics,5
695,2022.0,Baltimore County,Rodgers Forge Elementary,Mathematics Grade 3,All Students,63.0,74.6,20230113.0,Elementary,Mathematics,3
696,2022.0,Baltimore County,Rodgers Forge Elementary,Mathematics Grade 4,All Students,83.0,74.7,20230113.0,Elementary,Mathematics,4
697,2022.0,Baltimore County,Rodgers Forge Elementary,Mathematics Grade 5,All Students,63.0,65.1,20230113.0,Elementary,Mathematics,5
698,2022.0,Baltimore County,Villa Cresta Elementary,Mathematics Grade 3,All Students,85.0,41.2,20230113.0,Elementary,Mathematics,3
699,2022.0,Baltimore County,Villa Cresta Elementary,Mathematics Grade 4,All Students,100.0,33.0,20230113.0,Elementary,Mathematics,4
700,2022.0,Baltimore County,Villa Cresta Elementary,Mathematics Grade 5,All Students,106.0,30.2,20230113.0,Elementary,Mathematics,5
701,2022.0,Baltimore County,Pleasant Plains Elementary,Mathematics Grade 3,All Students,92.0,19.6,20230113.0,Elementary,Mathematics,3
702,2022.0,Baltimore County,Pleasant Plains Elementary,Mathematics Grade 4,All Students,80.0,8.8,20230113.0,Elementary,Mathematics,4
703,2022.0,Baltimore County,Pleasant Plains Elementary,Mathematics Grade 5,All Students,93.0,7.5,20230113.0,Elementary,Mathematics,5
704,2022.0,Baltimore County,Oakleigh Elementary,Mathematics Grade 3,All Students,71.0,18.3,20230113.0,Elementary,Mathematics,3
705,2022.0,Baltimore County,Oakleigh Elementary,Mathematics Grade 4,All Students,68.0,10.3,20230113.0,Elementary,Mathematics,4
706,2022.0,Baltimore County,Oakleigh Elementary,Mathematics Grade 5,All Students,79.0,5.1,20230113.0,Elementary,Mathematics,5
707,2022.0,Baltimore County,Hampton Elementary,Mathematics Grade 3,All Students,105.0,55.2,20230113.0,Elementary,Mathematics,3
708,2022.0,Baltimore County,Hampton Elementary,Mathematics Grade 4,All Students,102.0,46.1,20230113.0,Elementary,Mathematics,4
709,2022.0,Baltimore County,Hampton Elementary,Mathematics Grade 5,All Students,105.0,41.9,20230113.0,Elementary,Mathematics,5
710,2022.0,Baltimore County,Halstead Academy,Mathematics Grade 3,All Students,68.0,7.4,20230113.0,Elementary,Mathematics,3
711,2022.0,Baltimore County,Halstead Academy,Mathematics Grade 4,All Students,71.0,7.0,20230113.0,Elementary,Mathematics,4
712,2022.0,Baltimore County,Halstead Academy,Mathematics Grade 5,All Students,75.0,9.3,20230113.0,Elementary,Mathematics,5
713,2022.0,Baltimore County,Harford Hills Elementary,Mathematics Grade 3,All Students,61.0,57.4,20230113.0,Elementary,Mathematics,3
714,2022.0,Baltimore County,Harford Hills Elementary,Mathematics Grade 4,All Students,58.0,24.1,20230113.0,Elementary,Mathematics,4
715,2022.0,Baltimore County,Harford Hills Elementary,Mathematics Grade 5,All Students,58.0,10.3,20230113.0,Elementary,Mathematics,5
716,2022.0,Baltimore County,Cromwell Valley Elementary Regional Magnet,Mathematics Grade 3,All Students,51.0,52.9,20230113.0,Elementary,Mathematics,3
717,2022.0,Baltimore County,Cromwell Valley Elementary Regional Magnet,Mathematics Grade 4,All Students,61.0,34.4,20230113.0,Elementary,Mathematics,4
718,2022.0,Baltimore County,Cromwell Valley Elementary Regional Magnet,Mathematics Grade 5,All Students,59.0,30.5,20230113.0,Elementary,Mathematics,5
719,2022.0,Baltimore County,Pine Grove Elementary,Mathematics Grade 3,All Students,77.0,33.8,20230113.0,Elementary,Mathematics,3
720,2022.0,Baltimore County,Pine Grove Elementary,Mathematics Grade 4,All Students,83.0,31.3,20230113.0,Elementary,Mathematics,4
721,2022.0,Baltimore County,Pine Grove Elementary,Mathematics Grade 5,All Students,110.0,25.5,20230113.0,Elementary,Mathematics,5
722,2022.0,Baltimore County,White Oak School,Mathematics Grade 3,All Students,-1.0,-1.0,20230113.0,High,Mathematics,3
723,2022.0,Baltimore County,White Oak School,Mathematics Grade 4,All Students,15.0,6.7,20230113.0,High,Mathematics,4
724,2022.0,Baltimore County,White Oak School,Mathematics Grade 5,All Students,-1.0,-1.0,20230113.0,High,Mathematics,5
725,2022.0,Baltimore County,West Towson Elementary,Mathematics Grade 3,All Students,60.0,75.0,20230113.0,Elementary,Mathematics,3
726,2022.0,Baltimore County,West Towson Elementary,Mathematics Grade 4,All Students,69.0,65.2,20230113.0,Elementary,Mathematics,4
727,2022.0,Baltimore County,West Towson Elementary,Mathematics Grade 5,All Students,66.0,60.6,20230113.0,Elementary,Mathematics,5
728,2022.0,Baltimore County,Dumbarton Middle,Mathematics Grade 6,All Students,326.0,38.0,20230113.0,Middle,Mathematics,6
729,2022.0,Baltimore County,Dumbarton Middle,Mathematics Grade 7,All Students,214.0,6.1,20230113.0,Middle,Mathematics,7
730,2022.0,Baltimore County,Dumbarton Middle,Mathematics Grade 8,All Students,131.0,-1.0,20230113.0,Middle,Mathematics,8
731,2022.0,Baltimore County,Dumbarton Middle,Algebra 1,All Students,218.0,36.2,20230113.0,Middle,Algebra,-1
732,2022.0,Baltimore County,Dumbarton Middle,Algebra 2,All Students,-1.0,-1.0,20230113.0,Middle,Algebra,-1
733,2022.0,Baltimore County,Dumbarton Middle,Geometry,All Students,124.0,44.4,20230113.0,Middle,Geometry,-1
734,2022.0,Baltimore County,Loch Raven Technical Academy,Mathematics Grade 6,All Students,205.0,8.3,20230113.0,Middle,Mathematics,6
735,2022.0,Baltimore County,Loch Raven Technical Academy,Mathematics Grade 7,All Students,187.0,-1.0,20230113.0,Middle,Mathematics,7
736,2022.0,Baltimore County,Loch Raven Technical Academy,Mathematics Grade 8,All Students,143.0,-1.0,20230113.0,Middle,Mathematics,8
737,2022.0,Baltimore County,Loch Raven Technical Academy,Algebra 1,All Students,102.0,5.9,20230113.0,Middle,Algebra,-1
738,2022.0,Baltimore County,Loch Raven Technical Academy,Geometry,All Students,48.0,6.3,20230113.0,Middle,Geometry,-1
739,2022.0,Baltimore County,Pine Grove Middle,Mathematics Grade 6,All Students,247.0,10.1,20230113.0,Middle,Mathematics,6
740,2022.0,Baltimore County,Pine Grove Middle,Mathematics Grade 7,All Students,213.0,-1.0,20230113.0,Middle,Mathematics,7
741,2022.0,Baltimore County,Pine Grove Middle,Mathematics Grade 8,All Students,131.0,-1.0,20230113.0,Middle,Mathematics,8
742,2022.0,Baltimore County,Pine Grove Middle,Algebra 1,All Students,170.0,23.5,20230113.0,Middle,Algebra,-1
743,2022.0,Baltimore County,Pine Grove Middle,Geometry,All Students,70.0,35.7,20230113.0,Middle,Geometry,-1
744,2022.0,Baltimore County,Towson High,Algebra 1,All Students,169.0,-1.0,20230113.0,High,Algebra,-1
745,2022.0,Baltimore County,Towson High,Geometry,All Students,123.0,-1.0,20230113.0,High,Geometry,-1
746,2022.0,Baltimore County,Parkville High,Algebra 1,All Students,529.0,-1.0,20230113.0,High,Algebra,-1
747,2022.0,Baltimore County,Parkville High,Geometry,All Students,-1.0,-1.0,20230113.0,High,Geometry,-1
748,2022.0,Baltimore County,Loch Raven High,Algebra 1,All Students,191.0,-1.0,20230113.0,High,Algebra,-1
749,2022.0,Baltimore County,Loch Raven High,Geometry,All Students,79.0,-1.0,20230113.0,High,Geometry,-1
750,2022.0,Baltimore County,George W. Carver Center for Arts & Technology,Algebra 1,All Students,77.0,6.5,20230113.0,High,Algebra,-1
751,2022.0,Baltimore County,George W. Carver Center for Arts & Technology,Geometry,All Students,65.0,7.7,20230113.0,High,Geometry,-1
752,2022.0,Baltimore County,Carroll Manor Elementary,Mathematics Grade 3,All Students,52.0,82.7,20230113.0,Elementary,Mathematics,3
753,2022.0,Baltimore County,Carroll Manor Elementary,Mathematics Grade 4,All Students,51.0,58.8,20230113.0,Elementary,Mathematics,4
754,2022.0,Baltimore County,Carroll Manor Elementary,Mathematics Grade 5,All Students,61.0,47.5,20230113.0,Elementary,Mathematics,5
755,2022.0,Baltimore County,Jacksonville Elementary,Mathematics Grade 3,All Students,83.0,71.1,20230113.0,Elementary,Mathematics,3
756,2022.0,Baltimore County,Jacksonville Elementary,Mathematics Grade 4,All Students,92.0,60.9,20230113.0,Elementary,Mathematics,4
757,2022.0,Baltimore County,Jacksonville Elementary,Mathematics Grade 5,All Students,79.0,64.6,20230113.0,Elementary,Mathematics,5
758,2022.0,Baltimore County,Kingsville Elementary,Mathematics Grade 3,All Students,58.0,69.0,20230113.0,Elementary,Mathematics,3
759,2022.0,Baltimore County,Kingsville Elementary,Mathematics Grade 4,All Students,45.0,57.8,20230113.0,Elementary,Mathematics,4
760,2022.0,Baltimore County,Kingsville Elementary,Mathematics Grade 5,All Students,44.0,63.6,20230113.0,Elementary,Mathematics,5
761,2022.0,Baltimore County,Perry Hall Elementary,Mathematics Grade 3,All Students,79.0,50.6,20230113.0,Elementary,Mathematics,3
762,2022.0,Baltimore County,Perry Hall Elementary,Mathematics Grade 4,All Students,103.0,39.8,20230113.0,Elementary,Mathematics,4
763,2022.0,Baltimore County,Perry Hall Elementary,Mathematics Grade 5,All Students,89.0,23.6,20230113.0,Elementary,Mathematics,5
764,2022.0,Baltimore County,Carney Elementary,Mathematics Grade 3,All Students,73.0,16.4,20230113.0,Elementary,Mathematics,3
765,2022.0,Baltimore County,Carney Elementary,Mathematics Grade 4,All Students,88.0,22.7,20230113.0,Elementary,Mathematics,4
766,2022.0,Baltimore County,Carney Elementary,Mathematics Grade 5,All Students,105.0,12.4,20230113.0,Elementary,Mathematics,5
767,2022.0,Baltimore County,Chapel Hill Elementary,Mathematics Grade 3,All Students,97.0,61.9,20230113.0,Elementary,Mathematics,3
768,2022.0,Baltimore County,Chapel Hill Elementary,Mathematics Grade 4,All Students,108.0,65.7,20230113.0,Elementary,Mathematics,4
769,2022.0,Baltimore County,Chapel Hill Elementary,Mathematics Grade 5,All Students,113.0,57.5,20230113.0,Elementary,Mathematics,5
770,2022.0,Baltimore County,Joppa View Elementary,Mathematics Grade 3,All Students,132.0,47.0,20230113.0,Elementary,Mathematics,3
771,2022.0,Baltimore County,Joppa View Elementary,Mathematics Grade 4,All Students,103.0,42.7,20230113.0,Elementary,Mathematics,4
772,2022.0,Baltimore County,Joppa View Elementary,Mathematics Grade 5,All Students,123.0,36.6,20230113.0,Elementary,Mathematics,5
773,2022.0,Baltimore County,Seven Oaks Elementary,Mathematics Grade 3,All Students,72.0,40.3,20230113.0,Elementary,Mathematics,3
774,2022.0,Baltimore County,Seven Oaks Elementary,Mathematics Grade 4,All Students,77.0,29.9,20230113.0,Elementary,Mathematics,4
775,2022.0,Baltimore County,Seven Oaks Elementary,Mathematics Grade 5,All Students,65.0,29.2,20230113.0,Elementary,Mathematics,5
776,2022.0,Baltimore County,Gunpowder Elementary,Mathematics Grade 3,All Students,103.0,53.4,20230113.0,Elementary,Mathematics,3
777,2022.0,Baltimore County,Gunpowder Elementary,Mathematics Grade 4,All Students,83.0,39.8,20230113.0,Elementary,Mathematics,4
778,2022.0,Baltimore County,Gunpowder Elementary,Mathematics Grade 5,All Students,92.0,26.1,20230113.0,Elementary,Mathematics,5
779,2022.0,Baltimore County,Honeygo Elementary,Mathematics Grade 3,All Students,114.0,50.9,20230113.0,Elementary,Mathematics,3
780,2022.0,Baltimore County,Honeygo Elementary,Mathematics Grade 4,All Students,114.0,50.0,20230113.0,Elementary,Mathematics,4
781,2022.0,Baltimore County,Honeygo Elementary,Mathematics Grade 5,All Students,107.0,57.9,20230113.0,Elementary,Mathematics,5
782,2022.0,Baltimore County,Perry Hall Middle,Mathematics Grade 6,All Students,521.0,23.0,20230113.0,Middle,Mathematics,6
783,2022.0,Baltimore County,Perry Hall Middle,Mathematics Grade 7,All Students,373.0,10.7,20230113.0,Middle,Mathematics,7
784,2022.0,Baltimore County,Perry Hall Middle,Mathematics Grade 8,All Students,207.0,-1.0,20230113.0,Middle,Mathematics,8
785,2022.0,Baltimore County,Perry Hall Middle,Algebra 1,All Students,376.0,26.9,20230113.0,Middle,Algebra,-1
786,2022.0,Baltimore County,Perry Hall Middle,Geometry,All Students,216.0,29.6,20230113.0,Middle,Geometry,-1
787,2022.0,Baltimore County,Perry Hall High,Algebra 1,All Students,297.0,-1.0,20230113.0,High,Algebra,-1
788,2022.0,Baltimore County,Perry Hall High,Geometry,All Students,130.0,-1.0,20230113.0,High,Geometry,-1
789,2022.0,Baltimore County,Dundalk Elementary,Mathematics Grade 3,All Students,119.0,10.1,20230113.0,Elementary,Mathematics,3
790,2022.0,Baltimore County,Dundalk Elementary,Mathematics Grade 4,All Students,105.0,7.6,20230113.0,Elementary,Mathematics,4
791,2022.0,Baltimore County,Dundalk Elementary,Mathematics Grade 5,All Students,125.0,-1.0,20230113.0,Elementary,Mathematics,5
792,2022.0,Baltimore County,Berkshire Elementary,Mathematics Grade 3,All Students,63.0,19.0,20230113.0,Elementary,Mathematics,3
793,2022.0,Baltimore County,Berkshire Elementary,Mathematics Grade 4,All Students,76.0,14.5,20230113.0,Elementary,Mathematics,4
794,2022.0,Baltimore County,Berkshire Elementary,Mathematics Grade 5,All Students,74.0,13.5,20230113.0,Elementary,Mathematics,5
795,2022.0,Baltimore County,Bear Creek Elementary,Mathematics Grade 3,All Students,77.0,18.2,20230113.0,Elementary,Mathematics,3
796,2022.0,Baltimore County,Bear Creek Elementary,Mathematics Grade 4,All Students,62.0,12.9,20230113.0,Elementary,Mathematics,4
797,2022.0,Baltimore County,Bear Creek Elementary,Mathematics Grade 5,All Students,72.0,5.6,20230113.0,Elementary,Mathematics,5
798,2022.0,Baltimore County,Norwood Elementary,Mathematics Grade 3,All Students,104.0,18.3,20230113.0,Elementary,Mathematics,3
799,2022.0,Baltimore County,Grange Elementary,Mathematics Grade 3,All Students,77.0,15.6,20230113.0,Elementary,Mathematics,3
800,2022.0,Baltimore County,Grange Elementary,Mathematics Grade 4,All Students,71.0,12.7,20230113.0,Elementary,Mathematics,4
